weather_id,sensor_id,time,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,rain,values_pm25
W1561901_2026072521,1561901,2026-07-25 21:00:00,23.8,45,17.2,1002.7,0.0,6.2
W1561901_2026072522,1561901,2026-07-25 22:00:00,21.3,56,16.5,1003.3,0.0,6.2
W1561901_2026072523,1561901,2026-07-25 23:00:00,20.4,61,15.0,1003.4,0.0,7.2
W1561901_2026072600,1561901,2026-07-26 00:00:00,20.2,63,13.3,1003.3,0.0,5.8
W1561901_2026072601,1561901,2026-07-26 01:00:00,19.5,66,9.4,1003.2,0.0,4.9
W1561901_2026072602,1561901,2026-07-26 02:00:00,19.3,68,11.0,1002.5,0.0,4.0
W1561901_2026072603,1561901,2026-07-26 03:00:00,18.9,70,11.9,1002.2,0.0,3.9
W1561901_2026072604,1561901,2026-07-26 04:00:00,18.4,75,12.5,1001.8,0.0,3.2
W1561901_2026072605,1561901,2026-07-26 05:00:00,18.2,80,12.8,1001.4,0.0,3.5
W1561901_2026072606,1561901,2026-07-26 06:00:00,18.4,79,12.2,1001.1,0.0,3.6
W1561901_2026072607,1561901,2026-07-26 07:00:00,19.0,80,12.8,1000.8,0.0,4.2
W1561901_2026072608,1561901,2026-07-26 08:00:00,19.5,81,17.4,1000.4,0.1,4.8
W1561901_2026072609,1561901,2026-07-26 09:00:00,20.6,77,17.2,1000.1,0.2,3.6
W1561901_2026072610,1561901,2026-07-26 10:00:00,22.4,66,16.9,1000.0,0.3,4.9
W1561901_2026072611,1561901,2026-07-26 11:00:00,24.2,51,17.5,1000.3,0.0,3.3
W1561901_2026072612,1561901,2026-07-26 12:00:00,23.2,51,16.8,1000.6,0.0,3.6
W1561901_2026072613,1561901,2026-07-26 13:00:00,24.7,44,16.9,1001.0,0.0,4.0
W1561901_2026072614,1561901,2026-07-26 14:00:00,25.6,40,18.6,1001.2,0.0,3.9
W1561901_2026072615,1561901,2026-07-26 15:00:00,26.1,35,17.3,1001.4,0.0,3.5
W1561901_2026072616,1561901,2026-07-26 16:00:00,24.9,39,20.6,1002.3,0.0,4.0
W1561901_2026072617,1561901,2026-07-26 17:00:00,25.1,37,17.4,1002.7,0.0,4.4
W1561901_2026072618,1561901,2026-07-26 18:00:00,24.7,37,21.2,1003.3,0.0,5.0
W1561901_2026072619,1561901,2026-07-26 19:00:00,23.3,41,18.0,1004.2,0.0,4.3
W1561901_2026072620,1561901,2026-07-26 20:00:00,22.5,43,17.7,1004.8,0.0,3.5
W1561901_2026072621,1561901,2026-07-26 21:00:00,21.7,46,17.4,1005.8,0.0,3.0
W1561901_2026072622,1561901,2026-07-26 22:00:00,20.3,51,18.0,1007.1,0.0,2.6
W1561901_2026072623,1561901,2026-07-26 23:00:00,19.3,55,14.2,1007.7,0.0,2.5
W1561901_2026072700,1561901,2026-07-27 00:00:00,18.8,58,13.8,1008.4,0.0,2.5
W1561901_2026072701,1561901,2026-07-27 01:00:00,17.6,65,11.7,1009.0,0.0,2.5
W1561901_2026072702,1561901,2026-07-27 02:00:00,17.3,66,11.1,1009.4,0.0,2.9
W1561901_2026072703,1561901,2026-07-27 03:00:00,16.9,68,10.9,1010.1,0.0,3.0
W1561901_2026072704,1561901,2026-07-27 04:00:00,16.5,71,10.0,1010.7,0.0,3.1
W1561901_2026072705,1561901,2026-07-27 05:00:00,16.1,73,9.6,1011.2,0.0,3.8
W1561901_2026072706,1561901,2026-07-27 06:00:00,15.9,75,9.2,1012.0,0.0,4.3
W1561901_2026072707,1561901,2026-07-27 07:00:00,16.8,70,9.7,1012.6,0.0,3.9
W1561901_2026072708,1561901,2026-07-27 08:00:00,17.7,65,9.7,1013.2,0.0,2.7
W1561901_2026072709,1561901,2026-07-27 09:00:00,19.1,57,10.4,1013.7,0.0,3.3
W1561901_2026072710,1561901,2026-07-27 10:00:00,20.4,49,10.9,1014.0,0.0,4.0
W1561901_2026072711,1561901,2026-07-27 11:00:00,21.6,43,12.2,1014.4,0.0,3.5
W1561901_2026072712,1561901,2026-07-27 12:00:00,23.0,39,13.2,1014.6,0.0,3.8
W1561901_2026072713,1561901,2026-07-27 13:00:00,23.3,40,12.3,1014.9,0.0,4.7
W1561901_2026072714,1561901,2026-07-27 14:00:00,24.4,38,12.3,1014.8,0.0,5.3
W1561901_2026072715,1561901,2026-07-27 15:00:00,25.7,36,12.7,1014.6,0.0,6.7
W1561901_2026072716,1561901,2026-07-27 16:00:00,27.2,33,13.8,1014.2,0.0,6.8
W1561901_2026072717,1561901,2026-07-27 17:00:00,27.3,33,13.3,1014.0,0.0,8.2
W1561901_2026072718,1561901,2026-07-27 18:00:00,26.5,36,18.4,1014.0,0.0,7.0
W1561901_2026072719,1561901,2026-07-27 19:00:00,24.8,41,10.8,1014.6,0.0,5.9
W1561901_2026072720,1561901,2026-07-27 20:00:00,25.1,41,7.3,1014.3,0.0,6.0
W1561901_2026072721,1561901,2026-07-27 21:00:00,25.2,42,10.5,1014.7,0.0,5.8
W1561901_2026072722,1561901,2026-07-27 22:00:00,23.8,52,13.0,1015.5,0.0,4.8
W1561901_2026072723,1561901,2026-07-27 23:00:00,22.2,59,10.7,1016.0,0.0,3.9
W1561901_2026072800,1561901,2026-07-28 00:00:00,21.2,64,10.3,1016.3,0.0,3.3
W1561901_2026072801,1561901,2026-07-28 01:00:00,19.9,71,8.0,1016.7,0.0,3.6
W1561901_2026072802,1561901,2026-07-28 02:00:00,19.5,74,6.5,1016.5,0.0,3.7
W1561901_2026072803,1561901,2026-07-28 03:00:00,19.0,78,6.5,1016.4,0.0,4.2
W1561901_2026072804,1561901,2026-07-28 04:00:00,18.5,82,5.2,1016.1,0.0,4.6
W1561901_2026072805,1561901,2026-07-28 05:00:00,18.1,85,4.5,1015.6,0.0,7.4
W1561901_2026072806,1561901,2026-07-28 06:00:00,18.1,85,5.7,1015.7,0.0,6.1
W1561901_2026072807,1561901,2026-07-28 07:00:00,18.9,83,6.8,1016.2,0.0,5.6
W1561901_2026072808,1561901,2026-07-28 08:00:00,20.0,78,8.3,1016.4,0.0,5.8
W1561901_2026072809,1561901,2026-07-28 09:00:00,21.2,72,9.6,1016.5,0.0,5.6
W1561901_2026072810,1561901,2026-07-28 10:00:00,22.3,67,10.1,1016.4,0.0,6.8
W1561901_2026072811,1561901,2026-07-28 11:00:00,23.8,60,9.3,1016.2,0.0,6.0
W1561901_2026072812,1561901,2026-07-28 12:00:00,25.7,51,8.7,1015.9,0.0,6.3
W1561901_2026072813,1561901,2026-07-28 13:00:00,27.1,47,8.2,1015.6,0.0,7.1
W1561901_2026072814,1561901,2026-07-28 14:00:00,28.2,42,8.0,1015.0,0.0,7.8
W1561901_2026072815,1561901,2026-07-28 15:00:00,29.9,35,8.7,1014.4,0.0,9.2
W1561901_2026072816,1561901,2026-07-28 16:00:00,29.9,35,9.5,1013.9,0.0,8.2
W1561901_2026072817,1561901,2026-07-28 17:00:00,29.7,35,11.5,1013.6,0.0,7.9
W1561901_2026072818,1561901,2026-07-28 18:00:00,28.9,41,12.6,1013.3,0.0,8.3
W1561901_2026072819,1561901,2026-07-28 19:00:00,27.8,46,9.4,1013.1,0.0,6.9
W1561901_2026072820,1561901,2026-07-28 20:00:00,26.8,51,10.4,1013.1,0.0,7.9
W1561901_2026072821,1561901,2026-07-28 21:00:00,25.6,55,11.1,1013.4,0.0,
W1561901_2026072822,1561901,2026-07-28 22:00:00,24.3,60,10.1,1013.7,0.0,
W1561901_2026072823,1561901,2026-07-28 23:00:00,23.2,63,7.3,1013.9,0.0,
W1561901_2026072900,1561901,2026-07-29 00:00:00,22.4,66,6.9,1013.8,0.0,
W1561901_2026072901,1561901,2026-07-29 01:00:00,20.9,70,6.2,1013.1,0.0,
W1561901_2026072902,1561901,2026-07-29 02:00:00,20.3,73,5.5,1012.7,0.0,
W1561901_2026072903,1561901,2026-07-29 03:00:00,19.6,75,4.9,1012.4,0.0,
W1561901_2026072904,1561901,2026-07-29 04:00:00,19.1,78,5.2,1012.2,0.0,
W1561901_2026072905,1561901,2026-07-29 05:00:00,18.5,81,4.5,1011.9,0.0,
W1561901_2026072906,1561901,2026-07-29 06:00:00,18.4,83,3.0,1011.8,0.0,
W1561901_2026072907,1561901,2026-07-29 07:00:00,19.5,76,1.5,1011.6,0.0,
W1561901_2026072908,1561901,2026-07-29 08:00:00,21.8,64,0.7,1011.7,0.0,
W1561901_2026072909,1561901,2026-07-29 09:00:00,24.3,51,1.6,1011.4,0.0,
W1561901_2026072910,1561901,2026-07-29 10:00:00,26.6,43,2.1,1010.9,0.0,
W1561901_2026072911,1561901,2026-07-29 11:00:00,28.9,37,4.0,1010.5,0.0,
W1561901_2026072912,1561901,2026-07-29 12:00:00,31.0,33,7.2,1010.2,0.0,
W1561901_2026072913,1561901,2026-07-29 13:00:00,32.9,27,13.4,1009.4,0.0,
W1561901_2026072914,1561901,2026-07-29 14:00:00,33.5,24,15.4,1008.7,0.0,
W1561901_2026072915,1561901,2026-07-29 15:00:00,33.5,24,16.4,1008.5,0.0,
W1561901_2026072916,1561901,2026-07-29 16:00:00,33.1,25,16.4,1008.5,0.0,
W1561901_2026072917,1561901,2026-07-29 17:00:00,32.7,26,16.3,1008.3,0.0,
W1561901_2026072918,1561901,2026-07-29 18:00:00,31.9,28,16.1,1008.1,0.0,
W1561901_2026072919,1561901,2026-07-29 19:00:00,31.2,30,15.6,1008.0,0.0,
W1561901_2026072920,1561901,2026-07-29 20:00:00,29.6,34,15.4,1008.3,0.0,
W1561901_2026072921,1561901,2026-07-29 21:00:00,28.2,37,13.4,1008.8,0.0,
W1561901_2026072922,1561901,2026-07-29 22:00:00,26.8,45,10.6,1009.7,0.0,
W1561901_2026072923,1561901,2026-07-29 23:00:00,25.7,50,11.5,1009.9,0.0,
W28890_2023010100,28890,2023-01-01 00:00:00,12.1,89,34.1,1002.0,0.3,3.0
W28890_2023010101,28890,2023-01-01 01:00:00,11.3,94,22.9,1002.0,0.1,3.0
W28890_2023010102,28890,2023-01-01 02:00:00,11.9,85,31.1,1002.8,0.4,4.0
W28890_2023010103,28890,2023-01-01 03:00:00,11.0,80,31.4,1003.8,0.0,4.0
W28890_2023010104,28890,2023-01-01 04:00:00,10.4,78,30.7,1004.8,0.0,4.0
W28890_2023010105,28890,2023-01-01 05:00:00,10.3,77,27.7,1005.4,0.0,4.0
W28890_2023010106,28890,2023-01-01 06:00:00,10.1,79,27.8,1006.1,0.0,4.0
W28890_2023010107,28890,2023-01-01 07:00:00,9.8,80,27.0,1006.6,0.0,4.0
W28890_2023010108,28890,2023-01-01 08:00:00,9.8,77,25.9,1007.5,0.0,4.0
W28890_2023010109,28890,2023-01-01 09:00:00,9.8,77,25.9,1008.1,0.0,4.0
W28890_2023010110,28890,2023-01-01 10:00:00,10.2,73,25.9,1008.9,0.0,4.0
W28890_2023010111,28890,2023-01-01 11:00:00,10.8,73,27.2,1009.1,0.0,4.0
W28890_2023010112,28890,2023-01-01 12:00:00,11.4,74,28.2,1009.3,0.0,5.0
W28890_2023010113,28890,2023-01-01 13:00:00,11.4,79,22.2,1009.1,0.0,5.0
W28890_2023010114,28890,2023-01-01 14:00:00,11.5,80,25.0,1009.2,0.1,5.0
W28890_2023010115,28890,2023-01-01 15:00:00,11.0,82,23.4,1008.8,0.1,5.0
W28890_2023010116,28890,2023-01-01 16:00:00,10.6,85,18.7,1008.4,0.0,5.0
W28890_2023010117,28890,2023-01-01 17:00:00,10.3,86,18.2,1008.3,0.1,5.0
W28890_2023010118,28890,2023-01-01 18:00:00,10.1,87,14.5,1008.2,0.3,5.0
W28890_2023010119,28890,2023-01-01 19:00:00,9.8,91,11.1,1007.9,0.8,5.0
W28890_2023010120,28890,2023-01-01 20:00:00,9.5,90,7.9,1008.1,0.7,5.0
W28890_2023010121,28890,2023-01-01 21:00:00,9.1,90,4.9,1007.6,0.2,5.0
W28890_2023010122,28890,2023-01-01 22:00:00,8.9,91,5.3,1007.5,0.2,5.0
W28890_2023010123,28890,2023-01-01 23:00:00,8.7,92,5.4,1007.6,0.6,5.0
W28890_2023010200,28890,2023-01-02 00:00:00,8.5,93,6.6,1007.9,0.4,5.0
W28890_2023010201,28890,2023-01-02 01:00:00,7.9,92,5.1,1008.3,0.1,5.0
W28890_2023010202,28890,2023-01-02 02:00:00,7.5,92,7.6,1008.5,0.1,5.0
W28890_2023010203,28890,2023-01-02 03:00:00,6.7,92,9.3,1009.1,0.0,5.0
W28890_2023010204,28890,2023-01-02 04:00:00,6.8,91,12.5,1009.6,0.0,5.0
W28890_2023010205,28890,2023-01-02 05:00:00,7.5,91,15.5,1009.7,0.0,5.0
W28890_2023010206,28890,2023-01-02 06:00:00,7.3,91,12.8,1010.3,0.0,5.0
W28890_2023010207,28890,2023-01-02 07:00:00,7.2,93,12.5,1010.8,0.0,5.0
W28890_2023010208,28890,2023-01-02 08:00:00,6.8,94,11.5,1011.7,0.0,4.0
W28890_2023010209,28890,2023-01-02 09:00:00,6.1,95,9.3,1012.6,0.0,4.0
W28890_2023010210,28890,2023-01-02 10:00:00,6.6,95,10.1,1013.9,0.0,4.0
W28890_2023010211,28890,2023-01-02 11:00:00,7.4,90,11.5,1015.1,0.0,4.0
W28890_2023010212,28890,2023-01-02 12:00:00,7.8,87,12.2,1016.0,0.0,4.0
W28890_2023010213,28890,2023-01-02 13:00:00,8.2,83,9.8,1016.7,0.0,4.0
W28890_2023010214,28890,2023-01-02 14:00:00,8.3,79,11.4,1017.5,0.0,4.0
W28890_2023010215,28890,2023-01-02 15:00:00,8.0,77,11.6,1018.2,0.0,4.0
W28890_2023010216,28890,2023-01-02 16:00:00,7.3,83,8.0,1019.0,0.0,4.0
W28890_2023010217,28890,2023-01-02 17:00:00,4.1,93,9.5,1019.9,0.0,4.0
W28890_2023010218,28890,2023-01-02 18:00:00,3.1,93,9.2,1020.7,0.0,4.0
W28890_2023010219,28890,2023-01-02 19:00:00,2.3,94,9.9,1021.2,0.0,4.0
W28890_2023010220,28890,2023-01-02 20:00:00,1.6,94,10.1,1021.6,0.0,5.0
W28890_2023010221,28890,2023-01-02 21:00:00,1.2,94,10.1,1022.1,0.0,5.0
W28890_2023010222,28890,2023-01-02 22:00:00,1.4,93,9.8,1022.3,0.0,5.0
W28890_2023010223,28890,2023-01-02 23:00:00,1.0,94,10.7,1022.4,0.0,6.0
W28890_2023010300,28890,2023-01-03 00:00:00,1.3,93,10.1,1022.4,0.0,6.0
W28890_2023010301,28890,2023-01-03 01:00:00,2.2,93,8.4,1022.3,0.0,6.0
W28890_2023010302,28890,2023-01-03 02:00:00,3.2,92,8.7,1021.7,0.0,7.0
W28890_2023010303,28890,2023-01-03 03:00:00,3.3,94,8.7,1021.5,0.0,7.0
W28890_2023010304,28890,2023-01-03 04:00:00,3.9,96,8.5,1021.2,0.0,7.0
W28890_2023010305,28890,2023-01-03 05:00:00,4.4,97,8.4,1020.8,0.0,7.0
W28890_2023010306,28890,2023-01-03 06:00:00,4.9,97,10.0,1020.6,0.0,7.0
W28890_2023010307,28890,2023-01-03 07:00:00,5.6,95,12.3,1020.3,0.0,7.0
W28890_2023010308,28890,2023-01-03 08:00:00,6.1,93,14.9,1020.0,0.0,8.0
W28890_2023010309,28890,2023-01-03 09:00:00,7.7,90,20.3,1019.9,0.0,8.0
W28890_2023010310,28890,2023-01-03 10:00:00,8.9,87,24.1,1019.7,0.1,8.0
W28890_2023010311,28890,2023-01-03 11:00:00,9.3,87,28.2,1019.4,0.1,8.0
W28890_2023010312,28890,2023-01-03 12:00:00,9.4,87,30.6,1019.0,0.6,8.0
W28890_2023010313,28890,2023-01-03 13:00:00,9.7,89,30.1,1018.4,0.1,8.0
W28890_2023010314,28890,2023-01-03 14:00:00,10.2,88,32.2,1017.5,0.1,7.0
W28890_2023010315,28890,2023-01-03 15:00:00,10.5,87,32.3,1016.9,0.1,7.0
W28890_2023010316,28890,2023-01-03 16:00:00,10.4,88,30.2,1016.2,0.1,7.0
W28890_2023010317,28890,2023-01-03 17:00:00,10.6,88,31.8,1015.7,0.1,7.0
W28890_2023010318,28890,2023-01-03 18:00:00,10.6,89,34.8,1015.0,0.1,7.0
W28890_2023010319,28890,2023-01-03 19:00:00,10.6,89,36.8,1014.0,0.3,6.0
W28890_2023010320,28890,2023-01-03 20:00:00,10.8,90,37.4,1013.4,0.3,5.0
W28890_2023010321,28890,2023-01-03 21:00:00,11.3,89,34.7,1012.9,0.4,5.0
W28890_2023010322,28890,2023-01-03 22:00:00,11.6,91,30.9,1012.4,0.3,4.0
W28890_2023010323,28890,2023-01-03 23:00:00,12.3,91,32.1,1012.6,0.5,4.0
W28890_2023010400,28890,2023-01-04 00:00:00,12.4,88,32.6,1012.8,0.0,3.0
W28890_2023010401,28890,2023-01-04 01:00:00,11.9,91,33.1,1012.7,0.0,3.0
W28890_2023010402,28890,2023-01-04 02:00:00,12.0,90,33.6,1012.6,0.0,3.0
W28890_2023010403,28890,2023-01-04 03:00:00,12.1,88,35.9,1012.4,0.0,3.0
W28890_2023010404,28890,2023-01-04 04:00:00,12.0,89,34.9,1012.4,0.2,2.0
W28890_2023010405,28890,2023-01-04 05:00:00,12.2,90,34.9,1011.6,0.4,2.0
W28890_2023010406,28890,2023-01-04 06:00:00,12.3,91,34.6,1011.3,0.0,2.0
W28890_2023010407,28890,2023-01-04 07:00:00,12.6,90,32.4,1011.3,0.0,2.0
W28890_2023010408,28890,2023-01-04 08:00:00,12.7,90,30.8,1011.9,0.0,2.0
W28890_2023010409,28890,2023-01-04 09:00:00,12.4,90,29.0,1012.5,0.1,1.0
W28890_2023010410,28890,2023-01-04 10:00:00,12.6,84,31.7,1013.1,0.1,1.0
W28890_2023010411,28890,2023-01-04 11:00:00,12.4,85,30.8,1013.5,0.0,1.0
W28890_2023010412,28890,2023-01-04 12:00:00,12.7,83,31.6,1013.6,0.0,1.0
W28890_2023010413,28890,2023-01-04 13:00:00,12.9,83,29.8,1013.0,0.0,1.0
W28890_2023010414,28890,2023-01-04 14:00:00,13.1,81,34.0,1013.0,0.1,1.0
W28890_2023010415,28890,2023-01-04 15:00:00,13.0,76,33.3,1013.2,0.0,2.0
W28890_2023010416,28890,2023-01-04 16:00:00,12.5,77,30.0,1013.3,0.0,2.0
W28890_2023010417,28890,2023-01-04 17:00:00,11.9,80,29.8,1013.7,0.0,2.0
W28890_2023010418,28890,2023-01-04 18:00:00,11.5,79,29.3,1014.4,0.0,3.0
W28890_2023010419,28890,2023-01-04 19:00:00,10.8,80,29.5,1015.0,0.0,3.0
W28890_2023010420,28890,2023-01-04 20:00:00,10.1,82,27.2,1015.5,0.0,3.0
W28890_2023010421,28890,2023-01-04 21:00:00,9.9,83,25.4,1016.4,0.0,4.0
W28890_2023010422,28890,2023-01-04 22:00:00,9.9,84,24.4,1016.6,0.0,4.0
W28890_2023010423,28890,2023-01-04 23:00:00,10.2,84,23.5,1016.8,0.0,4.0
W28890_2023010500,28890,2023-01-05 00:00:00,10.4,83,24.4,1017.4,0.0,4.0
W28890_2023010501,28890,2023-01-05 01:00:00,10.2,82,20.9,1017.8,0.0,4.0
W28890_2023010502,28890,2023-01-05 02:00:00,9.9,83,21.6,1018.3,0.0,4.0
W28890_2023010503,28890,2023-01-05 03:00:00,9.7,85,19.5,1018.6,0.0,4.0
W28890_2023010504,28890,2023-01-05 04:00:00,9.5,86,18.8,1019.2,0.0,5.0
W28890_2023010505,28890,2023-01-05 05:00:00,9.2,89,16.7,1019.2,0.0,5.0
W28890_2023010506,28890,2023-01-05 06:00:00,8.9,90,15.9,1019.4,0.0,5.0
W28890_2023010507,28890,2023-01-05 07:00:00,9.1,89,15.0,1019.5,0.0,5.0
W28890_2023010508,28890,2023-01-05 08:00:00,8.5,93,13.0,1019.8,0.0,5.0
W28890_2023010509,28890,2023-01-05 09:00:00,7.8,95,10.4,1019.8,0.0,5.0
W28890_2023010510,28890,2023-01-05 10:00:00,9.5,90,12.6,1019.6,0.0,6.0
W28890_2023010511,28890,2023-01-05 11:00:00,10.6,90,15.9,1019.5,0.0,6.0
W28890_2023010512,28890,2023-01-05 12:00:00,12.2,89,19.2,1019.4,0.0,6.0
W28890_2023010513,28890,2023-01-05 13:00:00,12.3,86,18.3,1019.0,0.1,6.0
W28890_2023010514,28890,2023-01-05 14:00:00,12.9,83,21.8,1018.4,0.0,6.0
W28890_2023010515,28890,2023-01-05 15:00:00,12.6,86,20.1,1017.7,0.0,6.0
W28890_2023010516,28890,2023-01-05 16:00:00,12.1,85,20.1,1017.1,0.0,6.0
W28890_2023010517,28890,2023-01-05 17:00:00,11.3,88,21.9,1016.8,0.0,6.0
W28890_2023010518,28890,2023-01-05 18:00:00,11.2,86,24.9,1016.6,0.0,5.0
W28890_2023010519,28890,2023-01-05 19:00:00,10.2,90,25.0,1016.3,0.0,5.0
W28890_2023010520,28890,2023-01-05 20:00:00,10.1,91,24.5,1015.8,0.0,5.0
W28890_2023010521,28890,2023-01-05 21:00:00,11.0,86,27.7,1015.5,0.0,4.0
W28890_2023010522,28890,2023-01-05 22:00:00,11.1,85,28.9,1014.9,0.0,4.0
W28890_2023010523,28890,2023-01-05 23:00:00,11.2,83,28.4,1014.1,0.0,4.0
W28890_2023010600,28890,2023-01-06 00:00:00,11.3,83,31.5,1013.1,0.0,4.0
W28890_2023010601,28890,2023-01-06 01:00:00,11.2,85,30.6,1012.3,0.0,4.0
W28890_2023010602,28890,2023-01-06 02:00:00,11.1,87,32.3,1011.5,0.2,3.0
W28890_2023010603,28890,2023-01-06 03:00:00,11.2,90,32.2,1011.7,0.9,3.0
W28890_2023010604,28890,2023-01-06 04:00:00,10.0,82,25.8,1012.8,0.1,3.0
W28890_2023010605,28890,2023-01-06 05:00:00,7.8,85,18.1,1013.7,0.0,3.0
W28890_2023010606,28890,2023-01-06 06:00:00,6.9,88,15.8,1014.0,0.0,3.0
W28890_2023010607,28890,2023-01-06 07:00:00,6.5,90,14.3,1014.2,0.0,2.0
W28890_2023010608,28890,2023-01-06 08:00:00,6.2,91,13.7,1014.7,0.0,2.0
W28890_2023010609,28890,2023-01-06 09:00:00,5.7,93,12.5,1015.0,0.0,2.0
W28890_2023010610,28890,2023-01-06 10:00:00,6.0,93,13.2,1015.5,0.0,2.0
W28890_2023010611,28890,2023-01-06 11:00:00,7.3,90,14.4,1015.6,0.0,2.0
W28890_2023010612,28890,2023-01-06 12:00:00,8.6,88,14.8,1015.2,0.0,2.0
W28890_2023010613,28890,2023-01-06 13:00:00,9.6,84,19.6,1014.7,0.0,2.0
W28890_2023010614,28890,2023-01-06 14:00:00,10.2,80,20.3,1014.1,0.0,2.0
W28890_2023010615,28890,2023-01-06 15:00:00,10.4,79,20.3,1013.4,0.0,2.0
W28890_2023010616,28890,2023-01-06 16:00:00,10.1,83,16.6,1012.7,0.0,2.0
W28890_2023010617,28890,2023-01-06 17:00:00,10.1,89,15.3,1012.0,0.0,2.0
W28890_2023010618,28890,2023-01-06 18:00:00,11.0,90,22.9,1011.7,0.0,2.0
W28890_2023010619,28890,2023-01-06 19:00:00,11.5,89,24.7,1011.6,0.0,2.0
W28890_2023010620,28890,2023-01-06 20:00:00,11.7,88,25.9,1011.7,0.0,2.0
W28890_2023010621,28890,2023-01-06 21:00:00,12.0,86,26.1,1011.4,0.0,2.0
W28890_2023010622,28890,2023-01-06 22:00:00,11.9,85,26.1,1010.9,0.0,2.0
W28890_2023010623,28890,2023-01-06 23:00:00,11.5,87,27.7,1010.6,0.0,2.0
W28890_2023010700,28890,2023-01-07 00:00:00,11.6,86,27.8,1009.8,0.0,2.0
W28890_2023010701,28890,2023-01-07 01:00:00,11.6,86,29.2,1009.0,0.0,2.0
W28890_2023010702,28890,2023-01-07 02:00:00,11.6,86,30.9,1007.9,0.0,2.0
W28890_2023010703,28890,2023-01-07 03:00:00,11.6,85,32.4,1006.8,0.0,2.0
W28890_2023010704,28890,2023-01-07 04:00:00,11.4,84,33.1,1006.2,0.0,2.0
W28890_2023010705,28890,2023-01-07 05:00:00,11.4,84,33.6,1005.3,0.0,2.0
W28890_2023010706,28890,2023-01-07 06:00:00,11.3,83,33.7,1004.1,0.0,2.0
W28890_2023010707,28890,2023-01-07 07:00:00,11.1,79,34.2,1003.1,0.0,3.0
W28890_2023010708,28890,2023-01-07 08:00:00,11.0,78,33.9,1002.1,0.1,3.0
W28890_2023010709,28890,2023-01-07 09:00:00,10.8,81,33.2,1001.0,0.7,3.0
W28890_2023010710,28890,2023-01-07 10:00:00,10.1,87,34.2,999.9,0.6,3.0
W28890_2023010711,28890,2023-01-07 11:00:00,10.1,87,35.4,999.1,0.5,3.0
W28890_2023010712,28890,2023-01-07 12:00:00,10.5,87,36.7,998.6,0.6,3.0
W28890_2023010713,28890,2023-01-07 13:00:00,10.6,86,29.4,997.9,0.1,3.0
W28890_2023010714,28890,2023-01-07 14:00:00,11.0,85,30.9,996.7,0.1,3.0
W28890_2023010715,28890,2023-01-07 15:00:00,10.8,87,30.5,995.7,0.2,3.0
W28890_2023010716,28890,2023-01-07 16:00:00,11.0,87,31.7,995.5,0.2,3.0
W28890_2023010717,28890,2023-01-07 17:00:00,10.1,88,30.9,995.5,0.9,3.0
W28890_2023010718,28890,2023-01-07 18:00:00,9.7,88,34.0,995.1,1.0,3.0
W28890_2023010719,28890,2023-01-07 19:00:00,9.1,85,31.9,995.5,0.0,3.0
W28890_2023010720,28890,2023-01-07 20:00:00,8.2,81,31.4,996.1,0.0,3.0
W28890_2023010721,28890,2023-01-07 21:00:00,7.6,82,29.5,997.1,0.0,3.0
W28890_2023010722,28890,2023-01-07 22:00:00,7.3,82,25.6,997.0,0.0,3.0
W28890_2023010723,28890,2023-01-07 23:00:00,7.6,80,25.1,997.1,0.0,3.0
W28890_2023010800,28890,2023-01-08 00:00:00,7.7,80,24.5,997.1,0.0,3.0
W28890_2023010801,28890,2023-01-08 01:00:00,8.4,78,24.5,996.6,0.0,4.0
W28890_2023010802,28890,2023-01-08 02:00:00,8.1,80,23.4,996.0,0.0,4.0
W28890_2023010803,28890,2023-01-08 03:00:00,7.8,83,25.1,996.1,0.0,4.0
W28890_2023010804,28890,2023-01-08 04:00:00,7.5,83,26.9,996.3,0.4,4.0
W28890_2023010805,28890,2023-01-08 05:00:00,7.0,86,24.3,995.7,0.0,4.0
W28890_2023010806,28890,2023-01-08 06:00:00,7.1,85,21.9,995.0,0.0,4.0
W28890_2023010807,28890,2023-01-08 07:00:00,7.0,85,22.9,994.5,0.0,4.0
W28890_2023010808,28890,2023-01-08 08:00:00,7.0,86,23.7,994.3,0.0,3.0
W28890_2023010809,28890,2023-01-08 09:00:00,6.8,87,24.9,993.7,0.0,3.0
W28890_2023010810,28890,2023-01-08 10:00:00,7.1,85,24.7,993.2,0.0,3.0
W28890_2023010811,28890,2023-01-08 11:00:00,8.2,83,26.8,992.6,0.0,3.0
W28890_2023010812,28890,2023-01-08 12:00:00,8.7,83,25.2,992.2,0.0,3.0
W28890_2023010813,28890,2023-01-08 13:00:00,8.6,80,27.8,991.9,0.1,3.0
W28890_2023010814,28890,2023-01-08 14:00:00,8.8,80,24.7,990.4,0.1,3.0
W28890_2023010815,28890,2023-01-08 15:00:00,8.9,79,28.8,989.4,0.1,3.0
W28890_2023010816,28890,2023-01-08 16:00:00,8.3,81,26.1,988.7,0.1,3.0
W28890_2023010817,28890,2023-01-08 17:00:00,7.6,84,22.2,988.6,0.0,4.0
W28890_2023010818,28890,2023-01-08 18:00:00,7.2,85,23.4,988.7,0.1,4.0
W28890_2023010819,28890,2023-01-08 19:00:00,6.8,86,19.7,988.8,0.0,4.0
W28890_2023010820,28890,2023-01-08 20:00:00,6.0,86,18.4,989.2,0.0,4.0
